benchmark             pass                 MDE                  DV                      MEE                  EV                      delta                    delta %
dijkstra              early_optimizations  0.20558731078275     1.609239185582267e-05   0.20205491477212503  2.026851733526126e-05   -0.0035323960106249663   -1.7181974885394315%
sglib-arrayquicksort  profile_estimate     0.10512002324275001  7.835984698067735e-06   0.103319617897275    1.5045365912280999e-05  -0.0018004053454750008   -1.7127139910513407%
bs                    tmipa                0.3878338777372499   0.000602124870052704    0.38120394528037505  0.0010087215898374302   -0.006629932456874876    -1.7094773915976802%
edn                   early_optimizations  0.29717571374681256  6.117728973129172e-05   0.292095681716625    9.366679922148985e-05   -0.005080032030187587    -1.7094371428062478%
fdct                  tmipa                0.18307745384912502  9.858740210230129e-06   0.179949362281125    1.83832345981867e-05    -0.0031280915680000076   -1.7086164911261452%
dtoa                  fre                  0.1831231846880625   0.00010565732320108423  0.17999489447675     0.00011101613852228786  -0.003128290211312501    -1.7082982783645468%
nettle-des            fre                  0.36913189731168755  0.0005954440217427122   0.362827719419375    0.0001971456260352647   -0.006304177892312524    -1.707838834363697%
ctl-vector            local-pure-const     0.11811182896125     0.0001369213202584277   0.11613825981975     0.00011342662321294986  -0.0019735691415000006   -1.670932673599938%
2dfir                 tmipa                0.2454652717695      4.168955493299531e-05   0.2413647018835625   5.3033139188731564e-05  -0.004100569885937516    -1.6705295443129269%
recursion             tmipa                0.5467155783022499   0.009897661390877282    0.5376065663773749   0.009161906699655283    -0.00910901192487501     -1.666133596039424%
cnt                   early_optimizations  0.18392528919781254  2.4557498723081213e-05  0.18093630849756248  2.1128719934201465e-05  -0.0029889807002500546   -1.6251058858118155%
aha-mont64            increase_alignment   0.21797560043112502  0.001411966842668987    0.2144369787408125   0.0016460233338593752   -0.003538621690312521    -1.6234026575972844%
bs                    emutls               0.38765868957162497  0.0006312599164656879   0.381379133446       0.0009819989056899666   -0.006279556125624974    -1.6198672426417375%
ndes                  tmipa                0.21823538314875002  0.0004048819028249138   0.21470715684068753  0.0003645923745127646   -0.0035282263080624876   -1.6167068131466271%
ndes                  inline_param         0.21909448829075     3.444995933410933e-05   0.21559686389604163  0.0004924848362319517   -0.003497624394708382    -1.596399992530551%
minver                tmipa                0.3034454590265625   8.123042148659452e-05   0.2986060765329375   7.905832917172513e-05   -0.004839382493624977    -1.5948113078210064%
edn                   profile_estimate     0.29818827171449996  0.00010965688371165212  0.293451506404125    7.07345773086337e-05    -0.00473676531037498     -1.5885149617521477%
nettle-arcfour        tmipa                0.20057440590487502  2.0809444853793186e-05  0.1973949389331875   3.1225344895537186e-05  -0.003179466971687528    -1.585180799785308%
ctl-string            fre                  0.29500908759993744  8.026757171076427e-05   0.29034999117443755  8.071811538793686e-05   -0.004659096425499887    -1.5793060693161085%
sha                   local-pure-const     0.6963111911857499   0.0005222717874414274   0.6853629126621249   0.0005431028172912303   -0.01094827852362501     -1.5723255151164757%
ud                    tmipa                0.18595084636656248  2.3150386535175893e-05  0.1830295456755      2.8391345156873738e-05  -0.002921300691062473    -1.5710069344367226%
aha-mont64            inline_param         0.218781575185375    0.0021258795873005847   0.21534786105283335  0.0013486142577432366   -0.0034337141325416487   -1.5694713458536174%
fasta                 inline               0.39476393870768756  0.020909119857343932    0.3885767800948125   0.018556941547343973    -0.006187158612875054    -1.567305927975474%
nettle-des            copyprop             0.3688547523171251   0.0005821769311118437   0.3631048644139376   0.00021397615559877326  -0.005749887903187534    -1.5588488062217056%
duff                  local-pure-const     0.39211736551712506  0.0001623442045443221   0.38610406795625     0.00021545808395892477  -0.006013297560875042    -1.533545333536732%
fac                   profile_estimate     0.380767167707375    0.01025069111749929     0.3749846525845833   0.00995212462103077     -0.005782515122791709    -1.518648563532572%
sglib-hashtable       esra                 0.1679271531799375   3.6597767205129134e-05  0.165381761332125    7.763020916706433e-05   -0.002545391847812495    -1.51577145185392%
slre                  eipa_sra             0.26151308086637504  0.00014400623421778356  0.2575768548504375   0.00011610826743999264  -0.003936226015937516    -1.505173662019914%
sglib-arraybinsearch  early_optimizations  0.352656338168375    0.00018723146301880572  0.34735148937281257  0.0001280655391197157   -0.005304848795562422    -1.5042544884106503%
sglib-listsort        tmipa                0.16688579123393754  2.4435979797210443e-05  0.16437698666025     2.8174332379812755e-05  -0.0025088045736875453   -1.503306276189054%
sglib-queue           profile_estimate     0.19963233646125     4.2355326911616033e-05  0.196633531087125    6.929679830684974e-05   -0.002998805374125002    -1.5021641419836262%
mergesort             inline_param         0.298172736184375    0.0001228721575526381   0.2937017838044167   0.00017522748013561472  -0.004470952379958315    -1.4994504317100619%
bs                    local-pure-const     0.38740812950674997  0.0005580811742049564   0.38162969351087495  0.0010584003159914716   -0.00577843599587502     -1.4915629166667603%
levenshtein           inline               0.47853333635556256  0.0010823979211060564   0.47140313431468744  0.0009239164813026532   -0.007130202040875111    -1.4900115622409194%
minver                local-pure-const     0.3032807768874375   6.768666140844988e-05   0.2987707586720625   9.424441384538438e-05   -0.004510018215375       -1.487076847290223%
sglib-listinsertsort  tmipa                0.21026532390799998  0.00013955170013635576  0.2071775890073125   8.313777506495079e-05   -0.0030877349006874777   -1.4684945873616768%
insertsort            local-pure-const     0.3929513850505      9.17275485934997e-05    0.38719755472743755  0.0001404839178814673   -0.0057538303230624255   -1.4642600947501367%
ctl-string            local-pure-const     0.29482340209531244  7.154786784208977e-05   0.2905356766790625   9.12098673936517e-05    -0.004287725416249943    -1.4543368626021687%
lcdnum                mergephi             0.41965202852706246  0.0031497745418076965   0.41360990054537494  0.005128260208815526    -0.006042127981687517    -1.4397947754225793%
sglib-hashtable       copyprop             0.16785844312993747  3.222833735659378e-05   0.16545047138212501  8.236267459994483e-05   -0.0024079717478124596   -1.4345252481273603%
aha-mont64            local-pure-const     0.2177644284504375   0.0013821281375731966   0.21464815072150004  0.0016773610557995805   -0.0031162777289374666   -1.4310315744000042%
sglib-rbtree          local-pure-const     0.17697272147112497  2.3894997985010514e-05  0.1744533417899375   2.412510602689051e-05   -0.0025193796811874836   -1.423597750119104%
lcdnum                copyrename           0.41958751629362495  0.0031358795255178092   0.41367441277881245  0.005142977901036187    -0.005913103514812501    -1.4092658349431313%
mergesort             inline               0.296883006941125    0.00014607315762768012  0.29275603685768753  0.00017886141440792184  -0.004126970083437487    -1.3900997992303104%
ctl-vector            ccp                  0.11794314749525     0.00012043116885284356  0.11630694128575     0.00013056627029654712  -0.0016362062095000018   -1.3872838263587104%
fasta                 tmipa                0.394404169143125    0.02028973354640235     0.388936549659375    0.019180800428355835    -0.005467619483749964    -1.3862986021747208%
janne_complex         local-pure-const     0.32313103908356244  8.364172268229096e-05   0.31867732600381243  8.675042524073854e-05   -0.00445371307975001     -1.3782993711719131%
st                    tmipa                0.34161846780468746  0.00019859151334523716  0.3369488439774374   0.00017054276511444053  -0.004669623827250058    -1.3669119990081473%
stb_perlin            tmipa                0.23756544895075005  8.091219534571917e-05   0.2343388623286875   7.56339938073155e-05    -0.003226586622062544    -1.3581885060783612%
ctl-stack             profile_estimate     0.11908833038512501  8.801602754793503e-06   0.11747956056204163  1.0964614390928712e-05  -0.0016087698230833752   -1.3509046754461194%
sglib-arraybinsearch  fre                  0.35237211270406255  0.00016691783181660237  0.3476357148371251   0.00015142341351650614  -0.0047363978669374696   -1.3441466268686542%
newlib-mod            tailr                0.18414724757437498  0.0001512827958730853   0.1816856913670625   0.00012223011706091486  -0.0024615562073124764   -1.336732554918195%
tarai                 copyprop             0.250448330216875    5.084057302602842e-05   0.24710556566962508  6.42282048132531e-05    -0.003342764547249938    -1.3347122515671317%
nbody                 tmipa                0.30634339779337494  9.249709569118679e-05   0.3022766078184375   7.607315892800341e-05   -0.004066789974937424    -1.327526561444104%
strstr                eipa_sra             0.2315684645379375   6.050550112593643e-05   0.2285081316189375   5.940134306953955e-05   -0.003060332919000014    -1.3215672199176516%
ctl-stack             local-pure-const     0.11866572137174998  1.1436991717947216e-05  0.11709778466387501  9.2069274938982e-06     -0.0015679367078749729   -1.321305504024216%
ludcmp                tmipa                0.3025960210990624   4.364767032197236e-05   0.2986052367815625   5.733173096783682e-05   -0.00399078431749994     -1.3188489072014125%
